trial_id,loss,KLD_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.latent_dim,config.beta,config.num_conv_blocks,config.num_trans_conv_blocks,config.hidden_dims
dd087_00000,0.010562499053776264,-384.9015808105469,5.8260016441345215,True,,,350,c3965b3cf51d4706a794dd68fe71c18d,2021-12-15_19-24-16,1639589056,2130.3709971904755,115932,r13c24.bullx,10.140.2.218,2130.3709971904755,0,350,0_beta=1.51e-09,5,1.5100362943669804e-09,2,3,"[4, 2, 1]"
dd087_00001,0.010810866951942444,-237.84793090820312,6.013864755630493,True,,,240,bf965244279540f99ceae9f3b2d4cfbe,2021-12-15_19-13-24,1639588404,1475.783950805664,115942,r13c24.bullx,10.140.2.218,1475.783950805664,0,240,1_beta=5.7385e-09,5,5.738486174281457e-09,2,3,"[4, 2, 1]"
dd087_00002,0.5650485157966614,-2.689045857096062e-07,6.0353922843933105,True,,,30,3075fbaff0124935845e6be88cf37430,2021-12-15_18-51-54,1639587114,185.31442022323608,115945,r13c24.bullx,10.140.2.218,185.31442022323608,0,30,2_beta=0.015651,5,0.015651275478379224,2,3,"[4, 2, 1]"
dd087_00003,0.011547902598977089,-903.943115234375,6.198359966278076,True,,,120,e55ba01d416942d2bf01858b590681a5,2021-12-15_19-01-17,1639587677,748.3453187942505,115908,r13c24.bullx,10.140.2.218,748.3453187942505,0,120,3_beta=1.239e-10,5,1.2389849404219673e-10,2,3,"[4, 2, 1]"
dd087_00004,0.03775978088378906,-8.625760078430176,6.266888856887817,True,,,60,bbfe18671adc444682362fa155589b51,2021-12-15_18-55-01,1639587301,372.67824721336365,115906,r13c24.bullx,10.140.2.218,372.67824721336365,0,60,4_beta=4.7905e-05,5,4.7905257164517094e-05,2,3,"[4, 2, 1]"
dd087_00005,0.5650485754013062,-4.6376828777283663e-07,6.2414000034332275,True,,,30,9e24830a93b84301b67eb3d3f536e34e,2021-12-15_18-51-56,1639587116,188.010511636734,115896,r13c24.bullx,10.140.2.218,188.010511636734,0,30,5_beta=0.010703,5,0.010703133408714727,2,3,"[4, 2, 1]"
dd087_00006,0.01053723692893982,-126.32046508789062,5.481379270553589,True,,,350,8d5d7a050f5f4445b58fa30f7d0744e9,2021-12-15_19-24-26,1639589066,2138.0822620391846,115894,r13c24.bullx,10.140.2.218,2138.0822620391846,0,350,6_beta=8.7415e-09,5,8.741522677213177e-09,2,3,"[4, 2, 1]"
dd087_00007,0.015475860796868801,-30.641504287719727,6.230800151824951,True,,,60,28e784ae17594c0cbaee593dcc312325,2021-12-15_18-55-05,1639587305,376.95359110832214,115891,r13c24.bullx,10.140.2.218,376.95359110832214,0,60,7_beta=1.0145e-06,5,1.0145265841710747e-06,2,3,"[4, 2, 1]"
dd087_00008,0.053824618458747864,-11.852375984191895,6.256525754928589,True,,,30,1258e356906c4804a93b1c5b5c6a9e10,2021-12-15_18-55-02,1639587302,185.17666673660278,115886,r13c24.bullx,10.140.2.218,185.17666673660278,0,30,8_beta=4.0913e-05,5,4.091252263852326e-05,2,3,"[4, 2, 1]"
dd087_00009,0.016699906438589096,-25.486780166625977,5.888274431228638,True,,,60,bbde1cc278594d33a62848c87c8bd817,2021-12-15_18-58-11,1639587491,371.1665897369385,115884,r13c24.bullx,10.140.2.218,371.1665897369385,0,60,9_beta=2.2892e-06,5,2.289167501067299e-06,2,3,"[4, 2, 1]"
dd087_00010,0.011548953130841255,-862.0772705078125,6.070239067077637,True,,,120,a7b1535f535a4f778c3a351e5bc88982,2021-12-15_19-07-22,1639588042,738.0025496482849,115880,r13c24.bullx,10.140.2.218,738.0025496482849,0,120,10_beta=2.7814e-10,5,2.781440386429999e-10,2,3,"[4, 2, 1]"
dd087_00011,0.011544576846063137,-388.65679931640625,6.593244314193726,True,,,120,846f36fa488e4624a784a48d7624dda9,2021-12-15_19-07-21,1639588041,735.8769736289978,115878,r13c24.bullx,10.140.2.218,735.8769736289978,0,120,11_beta=6.3077e-09,5,6.307682192050516e-09,2,3,"[4, 2, 1]"
dd087_00012,0.054214756935834885,-12.0692720413208,6.270232677459717,True,,,30,06713f74bee14a5391a94378c854ef64,2021-12-15_18-58-12,1639587492,182.86888003349304,115876,r13c24.bullx,10.140.2.218,182.86888003349304,0,30,12_beta=3.959e-05,5,3.959016143007046e-05,2,3,"[4, 2, 1]"
dd087_00013,0.06747462600469589,-7.9205732345581055,6.037484169006348,True,,,30,17130c4baaaa4fb5bd7670cd0d61d9ce,2021-12-15_19-01-17,1639587677,183.36894392967224,115875,r13c24.bullx,10.140.2.218,183.36894392967224,0,30,13_beta=8.9843e-05,5,8.984257825736636e-05,2,3,"[4, 2, 1]"
dd087_00014,0.565054178237915,-9.083495200457037e-08,6.125030755996704,True,,,30,a2f789ca9e80422b97b1008c4c2bef91,2021-12-15_19-01-16,1639587676,181.89408493041992,115873,r13c24.bullx,10.140.2.218,181.89408493041992,0,30,14_beta=1.8183,5,1.8182689886203638,2,3,"[4, 2, 1]"
dd087_00015,0.016642285510897636,-25.73545265197754,6.34462833404541,True,,,60,b9ff8470669d4006a602d153226a6348,2021-12-15_19-07-28,1639588048,368.3424949645996,115870,r13c24.bullx,10.140.2.218,368.3424949645996,0,60,15_beta=2.1704e-06,5,2.170407316501712e-06,2,3,"[4, 2, 1]"
dd087_00016,0.01154349371790886,-868.6458740234375,6.199447393417358,True,,,120,451e4172ba2a478c969f9a0f67557db0,2021-12-15_19-13-33,1639588413,733.3078627586365,115869,r13c24.bullx,10.140.2.218,733.3078627586365,0,120,16_beta=2.442e-10,5,2.441977724832953e-10,2,3,"[4, 2, 1]"
dd087_00017,0.07971958070993423,-6.250274658203125,6.36207127571106,True,,,30,c374a14684d74106ad67f92f1b398b26,2021-12-15_19-04-25,1639587865,184.2392497062683,115867,r13c24.bullx,10.140.2.218,184.2392497062683,0,30,17_beta=0.00013402,5,0.00013401847732946693,2,3,"[4, 2, 1]"
dd087_00018,0.5650486350059509,-2.9467648346326314e-05,7.138559103012085,True,,,30,b5be59211f5b41779c0df54dcc444f28,2021-12-15_19-07-31,1639588051,182.827219247818,115865,r13c24.bullx,10.140.2.218,182.827219247818,0,30,18_beta=0.00078386,5,0.0007838619496382316,2,3,"[4, 2, 1]"
dd087_00019,0.015175547450780869,-42.36735534667969,5.71328330039978,True,,,60,b2cbddb56c4a429e8bb1fa00d7d4e586,2021-12-15_19-13-34,1639588414,370.3264214992523,115863,r13c24.bullx,10.140.2.218,370.3264214992523,0,60,19_beta=4.1337e-07,5,4.133724284945543e-07,2,3,"[4, 2, 1]"
dd087_00020,0.015216872096061707,-35.16432571411133,6.13640832901001,True,,,60,1533f95912db4ef08a35307ced7923d7,2021-12-15_19-13-31,1639588411,364.37626791000366,115860,r13c24.bullx,10.140.2.218,364.37626791000366,0,60,20_beta=6.7888e-07,5,6.788792958351801e-07,2,3,"[4, 2, 1]"
dd087_00021,0.010555275715887547,-714.1077270507812,5.756062269210815,True,,,350,8d92748f15d6481186329df848aa0437,2021-12-15_19-42-18,1639590138,2086.6001076698303,115861,r13c24.bullx,10.140.2.218,2086.6001076698303,0,350,21_beta=1.6492e-10,5,1.6491872273812623e-10,2,3,"[4, 2, 1]"
dd087_00022,0.5650485157966614,-6.455503580582445e-07,6.410006761550903,True,,,30,06f14f7d742648b087b2172c30a94fdd,2021-12-15_19-10-36,1639588236,182.79327297210693,115857,r13c24.bullx,10.140.2.218,182.79327297210693,0,30,22_beta=0.0087622,5,0.008762201495803621,2,3,"[4, 2, 1]"
dd087_00023,0.0925733745098114,-4.798863887786865,8.007285356521606,True,,,30,f73106b12a4a492eb7f744b817f49029,2021-12-15_19-13-42,1639588422,183.4437484741211,115859,r13c24.bullx,10.140.2.218,183.4437484741211,0,30,23_beta=0.00016665,5,0.00016665291662233163,2,3,"[4, 2, 1]"
dd087_00024,0.5650488138198853,-1.51504455061513e-05,6.243924379348755,True,,,30,61c434eff2db4d8f82ae3bafa8e2b95e,2021-12-15_19-16-25,1639588585,178.40424013137817,115855,r13c24.bullx,10.140.2.218,178.40424013137817,0,30,24_beta=0.00096716,5,0.0009671554705775452,2,3,"[4, 2, 1]"
dd087_00025,0.10198941081762314,-3.675384283065796,6.1538050174713135,True,,,30,f7c4f6a7581a4fd0b655394ef8c44248,2021-12-15_19-16-33,1639588593,178.33267903327942,115852,r13c24.bullx,10.140.2.218,178.33267903327942,0,30,25_beta=0.00026755,5,0.00026755383213955417,2,3,"[4, 2, 1]"
dd087_00026,0.5650486350059509,-1.19302711709679e-07,6.234285354614258,True,,,30,a048db1e2e834b0ebd2766b4f7c6bedd,2021-12-15_19-16-35,1639588595,178.80904364585876,115849,r13c24.bullx,10.140.2.218,178.80904364585876,0,30,26_beta=0.036857,5,0.03685695294143054,2,3,"[4, 2, 1]"
dd087_00027,0.5650485754013062,-1.1137395858895616e-06,6.2041120529174805,True,,,30,e00b5413a98547ab922bbf6b6de53516,2021-12-15_19-16-39,1639588599,179.86143851280212,115847,r13c24.bullx,10.140.2.218,179.86143851280212,0,30,27_beta=0.0064731,5,0.006473124939637818,2,3,"[4, 2, 1]"
dd087_00028,0.010555639863014221,-720.4119262695312,5.994648456573486,True,,,350,17adcee015bf4172b94ddc8cae91f1ef,2021-12-15_19-48-15,1639590495,2069.857850790024,115842,r13c24.bullx,10.140.2.218,2069.857850790024,0,350,28_beta=1.5088e-10,5,1.508771970270733e-10,2,3,"[4, 2, 1]"
dd087_00029,0.5650482773780823,-7.557419849035796e-06,5.834225416183472,True,,,30,e65c05b0e8564d33b15dec79b81c6b20,2021-12-15_19-19-26,1639588766,177.73270082473755,115845,r13c24.bullx,10.140.2.218,177.73270082473755,0,30,29_beta=0.0025221,5,0.0025221288037062606,2,3,"[4, 2, 1]"
dd087_00030,0.5650573372840881,-9.25257097605936e-08,6.224097967147827,True,,,30,289c11acfccb41b9978e78d4ea386d9f,2021-12-15_19-19-36,1639588776,180.57410192489624,115840,r13c24.bullx,10.140.2.218,180.57410192489624,0,30,30_beta=2.8107,5,2.8107361681647367,2,3,"[4, 2, 1]"
dd087_00031,0.02100473828613758,-19.14027976989746,6.254610061645508,True,,,60,3d12e00b99c04a6ca271e0d253040c7c,2021-12-15_19-22-34,1639588954,355.4862084388733,115838,r13c24.bullx,10.140.2.218,355.4862084388733,0,60,31_beta=5.1227e-06,5,5.122735661782167e-06,2,3,"[4, 2, 1]"
dd087_00032,0.5650501847267151,-8.773325532729359e-08,5.669077157974243,True,,,30,5cd792c77b1d44438ed79fbc88b81b72,2021-12-15_19-19-39,1639588779,176.13517045974731,115835,r13c24.bullx,10.140.2.218,176.13517045974731,0,30,32_beta=0.5598,5,0.5598022977009486,2,3,"[4, 2, 1]"
dd087_00033,0.10083140432834625,-3.7798070907592773,6.1473708152771,True,,,30,acaee36df3b645e485318188f37f99fa,2021-12-15_19-22-27,1639588947,177.6577627658844,115833,r13c24.bullx,10.140.2.218,177.6577627658844,0,30,33_beta=0.00025842,5,0.00025842236493800377,2,3,"[4, 2, 1]"
dd087_00034,0.019213633611798286,-19.10381317138672,5.882114887237549,True,,,60,ae9b4b65455f447f85216ed9e1d725d1,2021-12-15_19-25-33,1639589133,354.25191259384155,115832,r13c24.bullx,10.140.2.218,354.25191259384155,0,60,34_beta=5.4456e-06,5,5.4456298358161805e-06,2,3,"[4, 2, 1]"
dd087_00035,0.015003705397248268,-62.17280960083008,5.9324586391448975,True,,,60,2d8384b209ae49ed9919a3b1c0dd27be,2021-12-15_19-25-39,1639589139,357.0932672023773,115824,r13c24.bullx,10.140.2.218,357.0932672023773,0,60,35_beta=2.2087e-07,5,2.2086959530095743e-07,2,3,"[4, 2, 1]"
dd087_00036,0.010808619670569897,-414.7987976074219,5.889258146286011,True,,,240,463eff4d131741babe9f617eae8d87d0,2021-12-15_19-46-15,1639590375,1424.5962805747986,115823,r13c24.bullx,10.140.2.218,1424.5962805747986,0,240,36_beta=2.1339e-09,5,2.133904530455226e-09,2,3,"[4, 2, 1]"
dd087_00037,0.5650551915168762,-9.198588912795458e-08,5.871938228607178,True,,,30,83c32c14319647d582d1b4b129efc707,2021-12-15_19-25-33,1639589133,175.2053575515747,115825,r13c24.bullx,10.140.2.218,175.2053575515747,0,30,37_beta=2.138,5,2.1379926810459895,2,3,"[4, 2, 1]"
dd087_00038,0.014976605772972107,-509.29132080078125,5.841800928115845,True,,,60,e2acc6d256614781abded597c4f20bd1,2021-12-15_19-30-13,1639589413,354.06220412254333,115830,r13c24.bullx,10.140.2.218,354.06220412254333,0,60,38_beta=9.6144e-09,5,9.614380738148554e-09,2,3,"[4, 2, 1]"
dd087_00039,0.07147849351167679,-7.249383926391602,6.355744361877441,True,,,30,5612b943e9f443cab22d28547b9f7c1a,2021-12-15_19-27-25,1639589245,175.02071380615234,115831,r13c24.bullx,10.140.2.218,175.02071380615234,0,30,39_beta=0.0001082,5,0.00010819878773905409,2,3,"[4, 2, 1]"
dd087_00040,0.5650485754013062,-1.4607603304739314e-07,5.69420313835144,True,,,30,5c1c377ab47043b0975418d9c6e61ae4,2021-12-15_19-28-31,1639589311,174.6119019985199,24314,r13c24.bullx,10.140.2.218,174.6119019985199,0,30,40_beta=0.027473,5,0.027473287834461294,2,3,"[4, 2, 1]"
dd087_00041,0.017287544906139374,-23.3133487701416,6.015779495239258,True,,,60,fa77194102904e22ad3601ee495f8d4b,2021-12-15_19-31-29,1639589489,351.7579445838928,24770,r13c24.bullx,10.140.2.218,351.7579445838928,0,60,41_beta=3.2352e-06,5,3.2351710365245225e-06,2,3,"[4, 2, 1]"
dd087_00042,0.5650777816772461,-9.840569248353859e-08,5.781996726989746,True,,,30,67dde4a0c61a4a4e81d5884d1b6970c1,2021-12-15_19-28-39,1639589319,177.25443577766418,28067,r13c24.bullx,10.140.2.218,177.25443577766418,0,30,42_beta=8.7451,5,8.74508509882998,2,3,"[4, 2, 1]"
dd087_00043,0.011546218767762184,-350.07965087890625,5.73679780960083,True,,,120,1e819cb624c342979a6ea56412ba1ff8,2021-12-15_19-39-14,1639589954,706.1028320789337,90702,r13c24.bullx,10.140.2.218,706.1028320789337,0,120,43_beta=7.4715e-09,5,7.471546379014499e-09,2,3,"[4, 2, 1]"
dd087_00044,0.5650559663772583,-9.147029800260498e-08,5.862671375274658,True,,,30,a7ab4a9b1dc0416885e7d0cd74354ff5,2021-12-15_19-31-29,1639589489,174.4058804512024,129120,r13c24.bullx,10.140.2.218,174.4058804512024,0,30,44_beta=2.4137,5,2.4137055299586927,2,3,"[4, 2, 1]"
dd087_00045,0.565048336982727,-8.125310159812216e-06,6.612073183059692,True,,,30,8b19cb87d8014849b95ab1801c50e157,2021-12-15_19-31-38,1639589498,175.2921175956726,134554,r13c24.bullx,10.140.2.218,175.2921175956726,0,30,45_beta=0.0024474,5,0.0024473812526095945,2,3,"[4, 2, 1]"
dd087_00046,0.5650484561920166,-3.3823898775153793e-06,5.723435640335083,True,,,30,c7934d65921e4626bfd9a7de206d6ad3,2021-12-15_19-33-12,1639589592,175.33462381362915,189417,r13c24.bullx,10.140.2.218,175.33462381362915,0,30,46_beta=0.0037005,5,0.003700474203127918,2,3,"[4, 2, 1]"
dd087_00047,0.18844731152057648,-3.495213747024536,5.946864366531372,True,,,30,c4d147b06f824b6eb6b51a8a9b00298b,2021-12-15_19-34-30,1639589670,178.5574541091919,234121,r13c24.bullx,10.140.2.218,178.5574541091919,0,30,47_beta=0.00047416,5,0.00047415710416254877,2,3,"[4, 2, 1]"
dd087_00048,0.016683876514434814,-26.196935653686523,5.819636344909668,True,,,60,b6c79285681f4b9db2acb9c72f01ff91,2021-12-15_19-37-28,1639589848,356.4797375202179,234124,r13c24.bullx,10.140.2.218,356.4797375202179,0,60,48_beta=2.0439e-06,5,2.043862758102139e-06,2,3,"[4, 2, 1]"
dd087_00049,0.565049946308136,-8.78099228884821e-08,5.629955291748047,True,,,30,0dbdbd9e06124fed9950f8e1b471e9a6,2021-12-15_19-34-37,1639589677,175.180091381073,238521,r13c24.bullx,10.140.2.218,175.180091381073,0,30,49_beta=0.46276,5,0.462757184140054,2,3,"[4, 2, 1]"
dd087_00050,0.0210330318659544,-19.10212516784668,6.040615081787109,True,,,60,bcb923a00b4744fdabe49d01d27e49a9,2021-12-15_19-39-13,1639589953,357.6655824184418,24021,r13c24.bullx,10.140.2.218,357.6655824184418,0,60,50_beta=5.1857e-06,5,5.185749170531344e-06,2,3,"[4, 2, 1]"
dd087_00051,0.5650489926338196,-8.985028188135402e-08,5.704277515411377,True,,,30,351efe896b0b4c4eba5cbaf7a6cb4824,2021-12-15_19-37-28,1639589848,173.7666597366333,70601,r13c24.bullx,10.140.2.218,173.7666597366333,0,30,51_beta=0.14097,5,0.14096740774596134,2,3,"[4, 2, 1]"
dd087_00052,0.018372803926467896,-20.533946990966797,6.054792404174805,True,,,60,619248c1da4046179c6344f142b646b9,2021-12-15_19-40-36,1639590036,356.4002914428711,74618,r13c24.bullx,10.140.2.218,356.4002914428711,0,60,52_beta=4.5988e-06,5,4.598806282855401e-06,2,3,"[4, 2, 1]"
dd087_00053,0.5650502443313599,-8.773944415452206e-08,5.992017507553101,True,,,30,f1deced559ab43efb84542ac7fc429e2,2021-12-15_19-40-27,1639590027,176.0394036769867,174716,r13c24.bullx,10.140.2.218,176.0394036769867,0,30,53_beta=0.56447,5,0.5644658315597204,2,3,"[4, 2, 1]"
dd087_00054,0.5650749802589417,-9.727850880381084e-08,5.9695680141448975,True,,,30,4453cdee52414d45b617a9ce0c85aafb,2021-12-15_19-40-30,1639590030,178.72364401817322,175184,r13c24.bullx,10.140.2.218,178.72364401817322,0,30,54_beta=8.0031,5,8.00306993178982,2,3,"[4, 2, 1]"
dd087_00055,0.015611476264894009,-357.0855712890625,5.923902273178101,True,,,60,45cef27b341c4b2f92405e05a126ba9d,2021-12-15_19-45-14,1639590314,357.33721375465393,234563,r13c24.bullx,10.140.2.218,357.33721375465393,0,60,55_beta=1.9811e-08,5,1.981082232079194e-08,2,3,"[4, 2, 1]"
dd087_00056,0.5650542378425598,-9.181452043094396e-08,5.737156867980957,True,,,30,5af90830da9545228a18b7564bdfd916,2021-12-15_19-42-15,1639590135,176.96828722953796,236097,r13c24.bullx,10.140.2.218,176.96828722953796,0,30,56_beta=1.8313,5,1.831264459388561,2,3,"[4, 2, 1]"
dd087_00057,0.5650482773780823,-8.010273631953169e-06,5.871907949447632,True,,,30,292b0152c8c249799cbbfdf452ef82ee,2021-12-15_19-43-27,1639590207,176.71655559539795,8847,r13c24.bullx,10.140.2.218,176.71655559539795,0,30,57_beta=0.0024633,5,0.0024632892227618415,2,3,"[4, 2, 1]"
dd087_00058,0.015887077897787094,-172.65989685058594,5.801449298858643,True,,,60,482d26e9588540f0a8e7449a777c334b,2021-12-15_19-46-30,1639590390,355.841787815094,10387,r13c24.bullx,10.140.2.218,355.841787815094,0,60,58_beta=5.7452e-08,5,5.745217288333505e-08,2,3,"[4, 2, 1]"
dd087_00059,0.01522466167807579,-41.73293685913086,5.785203218460083,True,,,60,dc6483ff3a2043f09c184798a56bc729,2021-12-15_19-46-30,1639590390,350.30912232398987,13937,r13c24.bullx,10.140.2.218,350.30912232398987,0,60,59_beta=4.2834e-07,5,4.283430828998106e-07,2,3,"[4, 2, 1]"
dd087_00060,0.5650495290756226,-8.960083164311072e-08,6.029259204864502,True,,,30,0e5098ac61cd47cbad9f9d6f0a9b8840,2021-12-15_19-45-14,1639590314,175.85404062271118,72269,r13c24.bullx,10.140.2.218,175.85404062271118,0,30,60_beta=0.31659,5,0.3165949001373387,2,3,"[4, 2, 1]"
dd087_00061,0.015335376374423504,-416.4334716796875,5.8967390060424805,True,,,60,451dbc17d86f46509a91dff78b02c235,2021-12-15_19-48-15,1639590495,353.76432156562805,74040,r13c24.bullx,10.140.2.218,353.76432156562805,0,60,61_beta=1.4777e-08,5,1.477747943326229e-08,2,3,"[4, 2, 1]"
dd087_00062,0.5650548338890076,-9.175430903951565e-08,5.9247682094573975,True,,,30,86583ce3ecab4d5aabb77684c4122cd4,2021-12-15_19-46-26,1639590386,175.48239541053772,114198,r13c24.bullx,10.140.2.218,175.48239541053772,0,30,62_beta=2.0419,5,2.0419121321605953,2,3,"[4, 2, 1]"
dd087_00063,0.032460011541843414,-9.785117149353027,5.781595468521118,True,,,60,61c19033c4c7474dab2a6da2a295ee0b,2021-12-15_19-51-08,1639590668,351.2278573513031,176740,r13c24.bullx,10.140.2.218,351.2278573513031,0,60,63_beta=3.5661e-05,5,3.566132100115587e-05,2,3,"[4, 2, 1]"
dd087_00064,0.5650485157966614,-1.4861423096590443e-06,5.849404811859131,True,,,30,09c420ec48db474899b35fb455f69886,2021-12-15_19-48-13,1639590493,175.19519591331482,176743,r13c24.bullx,10.140.2.218,175.19519591331482,0,30,64_beta=0.0055418,5,0.005541755924987141,2,3,"[4, 2, 1]"
dd087_00065,0.010810411535203457,-282.5912780761719,5.94146990776062,True,,,240,f26d8e042fe44eac9e4afa6a7edc83fd,2021-12-15_20-09-46,1639591786,1407.4665307998657,212854,r13c24.bullx,10.140.2.218,1407.4665307998657,0,240,65_beta=4.3739e-09,5,4.373921124923802e-09,2,3,"[4, 2, 1]"
